srcip,dstip,srcport,dstport,proto,time,pkt_len,version,ihl,tos,id,flag,off,ttl,chksum
1075838391,1074109373,443,33630,TCP,1521118750482546,1500,4,5,160,59988,2,0,58,13966
752794396,3451332733,443,51716,TCP,1521118750482551,1472,4,5,0,1085,2,0,239,41931
3585654800,3443976898,5222,44928,TCP,1521118750482552,52,4,5,0,7135,2,0,56,55570
3672220341,1962334108,35446,9043,UDP,1521118750482556,552,4,5,0,44625,2,0,60,50249
274892327,3569582604,25565,55294,TCP,1521118750482557,56,4,5,0,18563,2,0,58,2788
1075838391,1074109373,443,33630,TCP,1521118750482561,1500,4,5,160,59989,2,0,58,13965
1075838391,1074109373,443,33630,TCP,1521118750482562,460,4,5,160,59990,2,0,58,15004
1645394518,3455008409,20496,1024,UDP,1521118750482562,1453,4,5,0,20190,0,0,114,52080
2513614260,3454856502,443,33648,TCP,1521118750482564,1460,4,5,0,10136,2,0,55,4098
2279000371,3390574635,443,45470,TCP,1521118750482565,1140,4,5,0,60743,2,0,59,8943
796758886,3455014868,443,2351,TCP,1521118750482567,1492,4,5,0,47387,2,0,46,42337
2260923212,3242265078,1935,53834,TCP,1521118750482568,97,4,5,0,12268,2,0,55,52836
2279000371,3390574635,443,45470,TCP,1521118750482569,1140,4,5,0,60744,2,0,59,8942
2279000371,3390574635,443,45470,TCP,1521118750482570,1140,4,5,0,60745,2,0,59,8941
2279000371,3390574635,443,45470,TCP,1521118750482571,1140,4,5,0,60746,2,0,59,8940
796758886,3455014868,443,2351,TCP,1521118750482573,1492,4,5,0,47388,2,0,46,42336
3885270028,3450107839,443,10348,TCP,1521118750482574,1440,4,5,0,62071,2,0,54,39899
4251322546,3223275229,123,123,UDP,1521118750482575,76,4,5,0,0,2,0,53,14476
3885270028,3450107839,443,10348,TCP,1521118750482579,1440,4,5,0,62072,2,0,54,39898
795639691,3978971485,443,65436,TCP,1521118750482581,52,4,5,0,34277,2,0,240,8031
620960179,1235573199,50636,445,TCP,1521118750482594,52,4,5,0,30748,2,0,112,45181
3885270028,3450107839,443,10348,TCP,1521118750482597,1440,4,5,0,62073,2,0,54,39897
3885270028,3450107839,443,10348,TCP,1521118750482601,1440,4,5,0,62074,2,0,54,39896
3997137757,3569581336,80,50848,TCP,1521118750482602,1480,4,5,0,62963,2,0,58,35267
3997137757,3569581336,80,50848,TCP,1521118750482603,1480,4,5,0,62964,2,0,58,35266
3978984593,3978971493,61446,443,TCP,1521118750482605,52,4,5,0,63598,2,0,59,42761
2260923251,3390942245,1935,49964,TCP,1521118750482605,97,4,5,0,8083,2,0,55,13195
1962329749,1074109250,56356,1485,UDP,1521118750482606,1485,4,5,24,53542,2,0,54,22286
2279000371,3390574635,443,45470,TCP,1521118750482607,1140,4,5,0,60747,2,0,59,8939
3997137757,3569581336,80,50848,TCP,1521118750482608,1480,4,5,0,62965,2,0,58,35265
3997137757,3569581336,80,50848,TCP,1521118750482609,1480,4,5,0,62966,2,0,58,35264
2137327677,3561001266,61702,63412,UDP,1521118750482611,41,4,5,0,28299,2,0,123,42019
2279000371,3390574635,443,45470,TCP,1521118750482611,1140,4,5,0,60748,2,0,59,8938
2279000371,3390574635,443,45470,TCP,1521118750482612,1140,4,5,0,60749,2,0,59,8937
2279000371,3390574635,443,45470,TCP,1521118750482613,1140,4,5,0,60750,2,0,59,8936
2513614260,3454856502,443,33648,TCP,1521118750482615,1460,4,5,0,10137,2,0,55,4097
3672239217,1962334021,443,53390,TCP,1521118750482624,52,4,5,0,35896,2,0,61,40444
3572223722,3337821954,80,45945,TCP,1521118750482624,40,4,5,0,28562,2,0,54,19314
3310683221,2317271739,53,34056,UDP,1521118750482624,1473,4,5,0,62416,0,0,59,28631
2246643122,3336876744,56296,53362,TCP,1521118750482626,533,4,5,0,3245,2,0,115,60397
1264308673,3978971492,31372,80,TCP,1521118750482631,1351,4,5,0,11847,2,0,58,47550
274892327,3569582604,25565,55294,TCP,1521118750482632,45,4,5,0,18564,2,0,58,2798
3877058099,4030665138,25565,55294,TCP,1521118750482637,1464,4,5,32,28935,2,0,248,60591
3995724889,3443690118,443,34559,TCP,1521118750482638,1500,4,5,0,65178,2,0,59,2357
4097441622,3242286630,59884,80,TCP,1521118750482644,60,4,5,0,49580,2,0,55,28439
1235721153,4225200978,443,43521,TCP,1521118750482647,1500,4,5,0,34482,2,0,58,24535
1235721153,4225200978,443,43521,TCP,1521118750482649,1500,4,5,0,34483,2,0,58,24534
2260923259,3390839930,1935,52907,TCP,1521118750482650,97,4,5,0,44656,2,0,55,13394
2513614260,3454856502,443,33648,TCP,1521118750482651,1460,4,5,0,10138,2,0,55,4096
1235721153,4225200978,443,43521,TCP,1521118750482653,1500,4,5,0,34484,2,0,58,24533
3525189015,3232165611,443,50706,TCP,1521118750482654,567,4,5,0,55047,2,0,52,52849
1235721153,4225200978,443,43521,TCP,1521118750482655,1500,4,5,0,34485,2,0,58,24532
1235721153,4225200978,443,43521,TCP,1521118750482657,1500,4,5,0,34486,2,0,58,24531
1235721153,4225200978,443,43521,TCP,1521118750482658,1500,4,5,0,34487,2,0,58,24530
1235721153,4225200978,443,43521,TCP,1521118750482659,1500,4,5,0,34488,2,0,58,24529
1235721153,4225200978,443,43521,TCP,1521118750482660,1500,4,5,0,34489,2,0,58,24528
1235721153,4225200978,443,43521,TCP,1521118750482662,1500,4,5,0,34490,2,0,58,24527
1235721153,4225200978,443,43521,TCP,1521118750482663,1500,4,5,0,34491,2,0,58,24526
1853829769,3448432804,8999,1135,UDP,1521118750482664,48,4,5,0,25533,0,0,120,34760
2206634729,3570046843,123,52606,UDP,1521118750482664,76,4,5,16,0,2,0,58,48603
268651666,3352055364,65082,34832,UDP,1521118750482664,84,4,5,0,0,2,0,52,54259
1235721153,4225200978,443,43521,TCP,1521118750482665,1500,4,5,0,34492,2,0,58,24525
2279000371,3390574635,443,45470,TCP,1521118750482666,1140,4,5,0,60751,2,0,59,8935
2279000371,3390574635,443,45470,TCP,1521118750482667,1140,4,5,0,60752,2,0,59,8934
1235721153,4225200978,443,43521,TCP,1521118750482668,1500,4,5,0,34493,2,0,58,24524
1235721153,4225200978,443,43521,TCP,1521118750482670,1500,4,5,0,34494,2,0,58,24523
1235721153,4225200978,443,43521,TCP,1521118750482671,1500,4,5,0,34495,2,0,58,24522
1235721153,4225200978,443,43521,TCP,1521118750482672,1500,4,5,0,34496,2,0,58,24521
1235721153,4225200978,443,43521,TCP,1521118750482673,1500,4,5,0,34497,2,0,58,24520
1235721153,4225200978,443,43521,TCP,1521118750482675,1500,4,5,0,34498,2,0,58,24519
1589792384,0,443,43521,TCP,1521118750482676,0,6,0,0,439,0,4407,217,5632
1235721153,4225200978,443,43521,TCP,1521118750482676,1500,4,5,0,34499,2,0,58,24518
2260923251,3396740973,80,6506,TCP,1521118750482678,309,4,5,0,570,2,0,55,54383
1235721153,4225200978,443,43521,TCP,1521118750482678,1500,4,5,0,34500,2,0,58,24517
1235721153,4225200978,443,43521,TCP,1521118750482679,1500,4,5,0,34501,2,0,58,24516
2279000371,3390574635,443,45470,TCP,1521118750482680,1140,4,5,0,60753,2,0,59,8933
2260923212,3242265810,1935,52227,TCP,1521118750482681,97,4,5,0,31154,2,0,55,33218
2279000371,3390574635,443,45470,TCP,1521118750482682,1140,4,5,0,60754,2,0,59,8932
2141754651,3242275434,7079,7067,TCP,1521118750482684,1294,4,5,0,52089,2,0,58,26625
3272940864,3223150537,15360,58695,UDP,1521118750482685,48,4,5,16,31265,0,0,118,51791
3978984593,3978971493,61446,443,TCP,1521118750482686,103,4,5,0,63599,2,0,59,42709
2377634709,3390572052,443,8536,TCP,1521118750482687,1140,4,5,0,25572,2,0,60,42278
2377634709,3390572052,443,8536,TCP,1521118750482688,1140,4,5,0,25573,2,0,60,42277
2513614260,3454856502,443,33648,TCP,1521118750482692,1460,4,5,0,10139,2,0,55,4095
3672239526,1962333965,80,39618,TCP,1521118750482697,52,4,5,0,59398,2,0,61,16689
3525189015,3232165611,443,50706,TCP,1521118750482704,493,4,5,0,55048,2,0,52,52922
2279000371,3390574635,443,45470,TCP,1521118750482707,1140,4,5,0,60755,2,0,59,8931
988843841,3453656817,53894,17622,TCP,1521118750482708,52,4,5,0,27239,2,0,118,25439
2260923212,3390572013,1935,9817,TCP,1521118750482708,97,4,5,0,33811,2,0,55,30063
2387594763,2270145408,443,27204,TCP,1521118750482710,132,4,5,0,15456,2,0,244,47848
1821906474,3455648090,21469,64110,UDP,1521118750482712,48,4,5,0,24337,0,0,120,37270
3741785781,3978971496,443,49838,TCP,1521118750482712,52,4,5,0,32428,2,0,248,53191
4193073753,2336071820,443,49838,TCP,1521118750482712,216,4,5,0,47465,2,0,58,9850
2279000371,3390574635,443,45470,TCP,1521118750482716,1140,4,5,0,60756,2,0,59,8930
1125711061,3617785568,6882,64989,TCP,1521118750482718,40,4,5,0,2099,2,0,55,7468
1125711061,3617785568,6882,64989,TCP,1521118750482718,40,4,5,0,2100,2,0,55,7467
968415530,3450220777,161,4904,TCP,1521118750482722,40,4,5,4,1692,2,0,48,12990
1125711061,3617785568,6882,64989,TCP,1521118750482722,40,4,5,0,2101,2,0,55,7466
1125711061,3617785568,6882,64989,TCP,1521118750482727,40,4,5,0,2102,2,0,55,7465
4193073753,2336071820,6882,64989,TCP,1521118750482740,104,4,5,0,37951,2,0,58,19476
2302893950,3484683469,34047,30705,UDP,1521118750482742,1455,4,5,0,9644,0,0,114,22607
2260923212,4098065789,1935,20772,TCP,1521118750482743,97,4,5,0,2758,2,0,55,17665
254516811,2336764693,53,56045,UDP,1521118750482744,203,4,5,0,19409,2,0,49,37245
2260923251,3242284685,1935,2371,TCP,1521118750482744,97,4,5,0,57076,2,0,55,53917
2073109466,3324090997,27366,53,UDP,1521118750482744,75,4,5,0,0,2,0,55,17312
2602858287,4223963335,62542,389,UDP,1521118750482747,79,4,5,0,19443,0,0,248,55242
2075950845,3452499745,80,36387,TCP,1521118750482754,979,4,5,0,5276,2,0,58,26853
2260923259,3396741874,1935,38115,TCP,1521118750482757,97,4,5,0,63033,2,0,55,56758
3542516036,3618740955,443,57287,UDP,1521118750482768,1378,4,5,0,0,2,0,58,29843
1303092022,3257308557,40766,2265,UDP,1521118750482769,48,4,5,0,23666,0,0,119,42677
2206341611,3390572274,443,25214,TCP,1521118750482771,1140,4,5,0,55746,2,0,59,62281
2206341611,3390572274,443,25214,TCP,1521118750482772,1140,4,5,0,55747,2,0,59,62280
3741785781,3978971490,443,19550,TCP,1521118750482775,466,4,5,0,59436,2,0,248,25775
789300327,3608384669,443,2551,TCP,1521118750482782,40,4,5,0,54273,2,0,48,6059
843300240,3452096818,80,50319,TCP,1521118750482782,40,4,5,0,32379,2,0,56,13708
3877058099,4030665138,80,50319,TCP,1521118750482783,1464,4,5,32,28936,2,0,248,60590
1962329749,1074109250,56356,1485,UDP,1521118750482791,1484,4,5,24,53543,2,0,54,22286
1902972905,3353385922,6890,55858,TCP,1521118750482793,576,4,5,0,62664,2,0,56,26358
1902972905,3353385922,6890,55858,TCP,1521118750482794,576,4,5,0,62665,2,0,56,26357
2171311930,3233197594,25461,27058,TCP,1521118750482796,1500,4,5,0,61093,2,0,61,49663
2171311930,3233197594,25461,27058,TCP,1521118750482797,1500,4,5,0,61094,2,0,61,49662
1902972905,3353385922,6890,55858,TCP,1521118750482798,576,4,5,0,62666,2,0,56,26356
1902972905,3353385922,6890,55858,TCP,1521118750482799,576,4,5,0,62667,2,0,56,26355
752780092,3453619662,443,50040,TCP,1521118750482800,40,4,5,0,41343,2,0,239,24205
2270456640,3978971485,80,51888,TCP,1521118750482804,101,4,5,0,39663,2,0,251,48006
2270456640,3978971485,80,51888,TCP,1521118750482804,885,4,5,0,49333,2,0,251,37552
2171311930,3233197594,25461,27058,TCP,1521118750482805,1500,4,5,0,61095,2,0,61,49661
2171311930,3233197594,25461,27058,TCP,1521118750482807,1500,4,5,0,61096,2,0,61,49660
3466406790,3338558390,443,3208,TCP,1521118750482808,827,4,5,0,35217,2,0,56,39251
3453525675,283451530,52535,443,TCP,1521118750482814,52,4,5,0,39985,2,0,56,2208
2241305591,3618743581,55608,29366,UDP,1521118750482817,1297,4,5,0,29112,0,0,116,12742
942637450,1074109374,443,47741,TCP,1521118750482818,1500,4,5,8,51200,2,0,246,8598
942637450,1074109374,443,47741,TCP,1521118750482820,1500,4,5,8,51201,2,0,246,8597
2260922839,3390970029,443,51546,TCP,1521118750482821,44,4,5,0,0,2,0,57,58982
2167416278,3473706997,8081,2013,TCP,1521118750482821,91,4,5,0,23813,2,0,57,56975
942637450,1074109374,443,47741,TCP,1521118750482821,1500,4,5,8,51202,2,0,246,8596
942637450,1074109374,443,47741,TCP,1521118750482823,1500,4,5,8,51203,2,0,246,8595
942637450,1074109374,443,47741,TCP,1521118750482824,1500,4,5,8,51204,2,0,246,8594
942637450,1074109374,443,47741,TCP,1521118750482825,1500,4,5,8,51205,2,0,246,8593
2260923212,3390571888,1935,6570,TCP,1521118750482827,97,4,5,0,2192,2,0,55,61807
942637450,1074109374,443,47741,TCP,1521118750482827,1500,4,5,8,51206,2,0,246,8592
942637450,1074109374,443,47741,TCP,1521118750482831,1500,4,5,8,51207,2,0,246,8591
2258940529,3978971494,10436,443,TCP,1521118750482832,60,4,5,0,60635,2,0,60,57913
942637450,1074109374,443,47741,TCP,1521118750482833,1500,4,5,8,51208,2,0,246,8590
942637450,1074109374,443,47741,TCP,1521118750482834,1500,4,5,8,51209,2,0,246,8589
742162570,2325249586,443,35983,TCP,1521118750482835,52,4,5,0,23385,2,0,237,31961
942637450,1074109374,443,47741,TCP,1521118750482835,1500,4,5,8,51210,2,0,246,8588
942637450,1074109374,443,47741,TCP,1521118750482837,561,4,5,8,51211,2,0,246,9526
2525376330,3391053466,12216,52599,TCP,1521118750482852,596,4,5,0,293,2,0,110,6901
2141556634,1962334167,11891,36137,TCP,1521118750482853,974,4,5,0,27576,2,0,55,30820
2260923251,3396736106,1935,1056,TCP,1521118750482854,97,4,5,0,18779,2,0,55,41253
569474483,1962334028,443,56277,TCP,1521118750482861,1500,4,5,0,43946,2,0,56,42378
569474483,1962334028,443,56277,TCP,1521118750482862,81,4,5,0,43947,2,0,56,43796
1053032795,3347703279,443,52099,TCP,1521118750482862,40,4,5,0,0,2,0,49,23608
3314518690,3447620706,443,51657,TCP,1521118750482862,52,4,5,0,19613,2,0,55,21780
2387594763,2270145408,443,27204,TCP,1521118750482866,125,4,5,0,15458,2,0,244,47853
1690674020,3256833513,8332,22,TCP,1521118750482867,124,4,5,2,4693,2,0,57,3827
3271940434,4225783938,6889,27541,TCP,1521118750482870,40,4,5,0,35455,2,0,52,52117
569474483,1962334028,443,56277,TCP,1521118750482875,1500,4,5,0,43948,2,0,56,42376
569474483,1962334028,443,56277,TCP,1521118750482880,1500,4,5,0,43949,2,0,56,42375
569474483,1962334028,443,56277,TCP,1521118750482881,1500,4,5,0,43950,2,0,56,42374
569474483,1962334028,443,56277,TCP,1521118750482883,81,4,5,0,43951,2,0,56,43792
3995724889,3443690118,443,34559,TCP,1521118750482883,1500,4,5,0,65179,2,0,59,2356
3741785781,3978971498,443,24952,TCP,1521118750482885,52,4,5,0,25858,2,0,248,59759
2482664220,3453337001,443,41589,TCP,1521118750482889,278,4,5,0,38218,2,0,52,7682
2482664220,3453337001,443,41589,TCP,1521118750482889,71,4,5,0,38219,2,0,52,7888
844421037,3448447833,24680,57919,TCP,1521118750482894,1400,4,5,0,20989,2,0,55,61852
2482664220,3453337001,443,41589,TCP,1521118750482895,40,4,5,0,38220,2,0,52,7918
2260923212,3396755122,80,22891,TCP,1521118750482895,309,4,5,0,29652,2,0,55,11191
3430701592,3569494444,55289,40382,UDP,1521118750482897,48,4,5,0,35467,0,0,55,54318
2260923259,3396743250,1935,51456,TCP,1521118750482901,109,4,5,0,57452,2,0,55,60951
360345605,4107109308,443,56425,TCP,1521118750482902,40,4,5,0,164,2,0,244,34850
360345605,4107109308,443,56425,TCP,1521118750482902,40,4,5,0,165,2,0,244,34849
3672181052,1962334072,443,63492,TCP,1521118750482902,52,4,5,0,55424,2,0,60,13751
1233844009,3223223603,80,49389,TCP,1521118750482907,1500,4,5,8,26984,2,0,57,21670
3407387524,3446798029,62231,65487,UDP,1521118750482911,80,4,5,0,1164,0,0,247,37940
740671201,3450125837,80,51035,TCP,1521118750482920,52,4,5,0,48469,2,0,241,21941
2141754651,3242288854,7079,55774,TCP,1521118750482925,1294,4,5,0,33339,2,0,58,31955
4193073753,2336071820,7079,55774,TCP,1521118750482929,1480,4,5,2,39439,2,0,58,16610
4193073753,2336071820,7079,55774,TCP,1521118750482930,744,4,5,2,15684,2,0,58,41101
836874896,1962334039,443,47531,TCP,1521118750482939,1500,4,5,0,31213,2,0,59,36719
2141754651,3242266425,7079,6263,TCP,1521118750482940,1306,4,5,0,49993,2,0,58,37718
2302893950,3484683469,34047,30705,UDP,1521118750482942,1455,4,5,0,9645,0,0,114,22606
738630440,3978971493,443,19080,TCP,1521118750482946,547,4,5,0,16214,2,0,241,19136
836874896,1962334039,443,47531,TCP,1521118750482950,1500,4,5,0,31214,2,0,59,36718
4173841903,3569702819,80,44618,TCP,1521118750482952,1480,4,5,0,20148,2,0,52,1884
4173841903,3569702819,80,44618,TCP,1521118750482954,1480,4,5,0,20149,2,0,52,1883
3527255851,3618740937,443,49752,TCP,1521118750482963,1472,4,5,0,39109,0,0,58,63118
2682440032,1962334046,443,53520,TCP,1521118750482971,52,4,5,0,64264,2,0,237,56610
2260923222,3391000609,1935,60723,TCP,1521118750482974,97,4,5,0,32428,2,0,55,61585
1884196964,3473429051,62279,16717,UDP,1521118750482978,1454,4,5,0,5400,0,0,114,3121
697383357,3617785372,443,54267,TCP,1521118750482984,91,4,5,0,58398,2,0,239,26224
356828717,4093838783,443,49347,TCP,1521118750482997,40,4,5,0,37614,2,0,241,8621
1001005187,4218216926,20268,40500,UDP,1521118750483004,48,4,5,0,32171,0,0,50,53657
2302893950,3484683469,34047,30705,UDP,1521118750483005,1455,4,5,0,9646,0,0,114,22605
2260923222,3390571667,1935,29667,TCP,1521118750483007,97,4,5,0,30679,2,0,55,33531
1868540862,3473429051,43578,1033,UDP,1521118750483007,1454,4,5,0,11182,0,0,116,55599
2198041738,3608324562,443,42895,TCP,1521118750483008,1460,4,5,0,1949,2,0,56,48436
2198041738,3608324562,443,42895,TCP,1521118750483010,1460,4,5,0,1950,2,0,56,48435
3542516008,4030665106,443,50707,TCP,1521118750483013,1400,4,5,0,54177,0,0,58,20926
3672201744,1962334044,443,38174,TCP,1521118750483014,52,4,5,0,34762,2,0,61,13493
3542516008,4030665106,443,50707,TCP,1521118750483014,1400,4,5,0,54178,0,0,58,20925
789269104,3978971495,443,11802,TCP,1521118750483019,52,4,5,0,63913,2,0,240,57612
2260923212,3391028345,1935,50807,TCP,1521118750483027,97,4,5,0,60386,2,0,55,5901
1235721153,4225200978,443,43521,TCP,1521118750483029,1500,4,5,0,34502,2,0,58,24515
1235721153,4225200978,443,43521,TCP,1521118750483031,1500,4,5,0,34503,2,0,58,24514
1235721153,4225200978,443,43521,TCP,1521118750483032,1500,4,5,0,34504,2,0,58,24513
2241305591,3618743581,55608,29366,UDP,1521118750483033,1297,4,5,0,29113,0,0,116,12741
1235721153,4225200978,443,43521,TCP,1521118750483035,1500,4,5,0,34505,2,0,58,24512
1235721153,4225200978,443,43521,TCP,1521118750483036,1500,4,5,0,34506,2,0,58,24511
1235721153,4225200978,443,43521,TCP,1521118750483037,1500,4,5,0,34507,2,0,58,24510
1264309527,3978971497,27380,80,TCP,1521118750483038,52,4,5,0,58177,2,0,61,892
1235721153,4225200978,443,43521,TCP,1521118750483038,1500,4,5,0,34508,2,0,58,24509
1235721153,4225200978,443,43521,TCP,1521118750483040,1500,4,5,0,34509,2,0,58,24508
1235721153,4225200978,443,43521,TCP,1521118750483041,1500,4,5,0,34510,2,0,58,24507
2056232816,3338133552,110,4166,TCP,1521118750483042,1420,4,5,0,61935,2,0,244,52819
1235721153,4225200978,443,43521,TCP,1521118750483043,1500,4,5,0,34511,2,0,58,24506
1235721153,4225200978,443,43521,TCP,1521118750483045,1500,4,5,0,34512,2,0,58,24505
1264309556,3978971488,80,50044,TCP,1521118750483047,52,4,5,0,14240,2,0,61,44809
1235721153,4225200978,443,43521,TCP,1521118750483047,1500,4,5,0,34513,2,0,58,24504
1235721153,4225200978,443,43521,TCP,1521118750483048,1500,4,5,0,34514,2,0,58,24503
1235721153,4225200978,443,43521,TCP,1521118750483049,1500,4,5,0,34515,2,0,58,24502
1190350650,3391018883,80,52108,TCP,1521118750483050,60,4,5,0,4646,2,0,55,63942
1235721153,4225200978,443,43521,TCP,1521118750483050,1500,4,5,0,34516,2,0,58,24501
1235721153,4225200978,443,43521,TCP,1521118750483052,1500,4,5,0,34517,2,0,58,24500
2056232816,3338133552,110,4166,TCP,1521118750483053,1369,4,5,0,61936,2,0,244,52869
1235721153,4225200978,443,43521,TCP,1521118750483054,1500,4,5,0,34518,2,0,58,24499
1235721153,4225200978,443,43521,TCP,1521118750483055,1500,4,5,0,34519,2,0,58,24498
1235721153,4225200978,443,43521,TCP,1521118750483057,1500,4,5,0,34520,2,0,58,24497
1235721153,4225200978,443,43521,TCP,1521118750483059,1500,4,5,0,34521,2,0,58,24496
1264309527,3978971497,27380,80,TCP,1521118750483060,93,4,5,0,58178,2,0,61,850
4285266172,3349794490,2535,4645,TCP,1521118750483060,40,4,5,0,13920,2,0,53,32931
4285266172,3349794490,2535,4645,TCP,1521118750483060,40,4,5,0,13921,2,0,53,32930
799785091,3454855100,80,64897,TCP,1521118750483060,52,4,5,0,64733,2,0,240,59405
1243994090,3390978279,61026,54046,UDP,1521118750483061,1308,4,5,0,12469,0,0,119,59654
2260923212,3390988133,1935,49520,TCP,1521118750483075,109,4,5,0,19661,2,0,55,21291
3766937918,3334585693,443,49526,TCP,1521118750483087,1400,4,5,40,13136,2,0,61,46883
3766937918,3334585693,443,49526,TCP,1521118750483089,1400,4,5,40,13137,2,0,61,46882
2489103422,3242266166,2703,59641,TCP,1521118750483090,52,4,5,0,18517,2,0,61,56668
3223949995,2332752498,50527,443,TCP,1521118750483091,40,4,5,0,8577,2,0,115,3581
844417501,3455008389,23538,35098,TCP,1521118750483091,1143,4,5,0,1738,2,0,55,12305
3741785781,3978971498,443,52082,TCP,1521118750483093,52,4,5,0,30117,2,0,248,55500
3584920382,3484728517,80,2628,TCP,1521118750483099,1500,4,5,0,46504,0,0,246,7181
2682440032,1962334046,443,53520,TCP,1521118750483106,52,4,5,0,64265,2,0,237,56609
2279000371,3390574635,443,45470,TCP,1521118750483108,1140,4,5,0,60757,2,0,59,8929
2279000371,3390574635,443,45470,TCP,1521118750483109,1140,4,5,0,60758,2,0,59,8928
2260923246,3324025873,1935,50961,TCP,1521118750483110,97,4,5,0,39868,2,0,51,53111
506804013,3608384669,43906,4911,UDP,1521118750483113,1456,4,5,0,22306,0,0,115,10760
3584920382,3484728517,80,2628,TCP,1521118750483115,1500,4,5,0,46505,0,0,246,7180
2513606723,3569583484,49819,32927,UDP,1521118750483116,41,4,5,0,7448,2,0,118,24406
2279000371,3390574635,443,45470,TCP,1521118750483116,1140,4,5,0,60759,2,0,59,8927
132790060,1962334195,35576,9043,UDP,1521118750483117,132,4,5,0,39925,2,0,58,6260
843300240,3223150245,443,2017,TCP,1521118750483118,40,4,5,0,53510,2,0,56,25395
2279000371,3390574635,443,45470,TCP,1521118750483120,1140,4,5,0,60760,2,0,59,8926
3584920382,3484728517,80,2628,TCP,1521118750483123,1500,4,5,0,46506,0,0,246,7179
800783747,3347702009,443,46485,TCP,1521118750483124,64,4,5,0,14463,2,0,237,32631
2279000371,3390574635,443,45470,TCP,1521118750483126,1140,4,5,0,60761,2,0,59,8925
2279000371,3390574635,443,45470,TCP,1521118750483127,1140,4,5,0,60762,2,0,59,8924
269242603,3978971493,443,9032,TCP,1521118750483129,1480,4,5,0,18564,2,0,58,23333
269242603,3978971493,443,9032,TCP,1521118750483130,1480,4,5,0,18565,2,0,58,23332
269802322,3449050547,36002,47428,UDP,1521118750483132,1092,4,5,0,56972,2,0,54,21358
2141754651,3242277677,7079,49985,TCP,1521118750483133,1294,4,5,0,54056,2,0,58,22415
3672220297,3347600706,443,51622,TCP,1521118750483136,1400,4,5,0,35957,2,0,60,4821
2682440032,1962334046,443,53520,TCP,1521118750483139,52,4,5,0,64267,2,0,237,56607
2213222238,3334585705,443,50392,TCP,1521118750483140,258,4,5,0,56050,2,0,58,17807
3672220297,3347600706,443,51622,TCP,1521118750483143,1400,4,5,0,35958,2,0,60,4820
3978976556,3978971496,443,46778,TCP,1521118750483145,52,4,5,0,63447,2,0,61,50434
3872119846,3455008355,4500,53599,UDP,1521118750483145,160,4,5,0,0,2,0,57,29192
3584920382,3484728517,80,2628,TCP,1521118750483147,1500,4,5,0,46507,0,0,246,7178
2260923212,3391002656,1935,56586,TCP,1521118750483148,109,4,5,0,38718,2,0,55,53246
3584920382,3484728517,80,2628,TCP,1521118750483149,1500,4,5,0,46508,0,0,246,7177
2146581741,3347702733,443,49841,TCP,1521118750483150,368,4,5,0,0,2,0,56,55633
2260923246,3242286858,1935,51835,TCP,1521118750483151,97,4,5,0,13899,2,0,55,29391
817137769,3233202499,18078,123,UDP,1521118750483154,36,4,5,16,49532,0,0,248,50724
2260923246,3390572206,1935,52161,TCP,1521118750483155,97,4,5,0,22409,2,0,55,41238
1264309556,3978971488,80,50044,TCP,1521118750483162,243,4,5,32,14241,2,0,61,44585
3584920382,3484728517,80,2628,TCP,1521118750483163,1500,4,5,0,46509,0,0,246,7176
2488505625,3474201557,514,6410,TCP,1521118750483165,211,4,5,0,5807,2,0,49,7712
942637450,1074109374,443,47741,TCP,1521118750483166,1500,4,5,8,51313,2,0,246,8485
2279000371,3390574635,443,45470,TCP,1521118750483167,1140,4,5,0,60763,2,0,59,8923
2279000371,3390574635,443,45470,TCP,1521118750483168,1140,4,5,0,60764,2,0,59,8922
942637450,1074109374,443,47741,TCP,1521118750483169,1500,4,5,8,51314,2,0,246,8484
942637450,1074109374,443,47741,TCP,1521118750483171,1500,4,5,8,51315,2,0,246,8483
942637450,1074109374,443,47741,TCP,1521118750483172,1500,4,5,8,51316,2,0,246,8482
3542516066,4030665149,443,52920,UDP,1521118750483173,1378,4,5,0,0,2,0,58,58629
942637450,1074109374,443,47741,TCP,1521118750483174,1500,4,5,8,51317,2,0,246,8481
942637450,1074109374,443,47741,TCP,1521118750483176,1500,4,5,8,51318,2,0,246,8480
2279000371,3390574635,443,45470,TCP,1521118750483177,1140,4,5,0,60765,2,0,59,8921
2279000371,3390574635,443,45470,TCP,1521118750483178,1140,4,5,0,60766,2,0,59,8920
942637450,1074109374,443,47741,TCP,1521118750483179,1500,4,5,8,51319,2,0,246,8479
3584920382,3484728517,80,2628,TCP,1521118750483180,1500,4,5,0,46510,0,0,246,7175
942637450,1074109374,443,47741,TCP,1521118750483181,1500,4,5,8,51320,2,0,246,8478
942637450,1074109374,443,47741,TCP,1521118750483183,1500,4,5,8,51321,2,0,246,8477
3584920382,3484728517,80,2628,TCP,1521118750483184,903,4,5,0,46511,0,0,246,7771
942637450,1074109374,443,47741,TCP,1521118750483185,1500,4,5,8,51322,2,0,246,8476
942637450,1074109374,443,47741,TCP,1521118750483187,1500,4,5,8,51323,2,0,246,8475
942637450,1074109374,443,47741,TCP,1521118750483188,1070,4,5,8,51324,2,0,246,8904
1999529410,3391070911,9998,45899,TCP,1521118750483189,52,4,5,0,24747,2,0,119,22857
2279000371,3242286394,80,51666,TCP,1521118750483189,1476,4,5,0,64670,2,0,59,52751
